id,uid,name,type,description,review,user_id,dt_current_timestamp
8738,c1b2ae73-2b08-4a91-b6e4-c87f056bbdf7,Cafe Delight,Bar,Fast and delicious meals for the on-the-go customer.,"Not the best experience, but the food was okay.",dd79e676-41de-4dad-8529-b02ae33a0354,2026-03-05 09:26:14
9031,eb257812-c853-4644-ac64-94d57de18723,Ocean View,Fine Dining,A perfect place for a romantic evening.,Loved the ambience and the dessert menu.,815be115-7276-4636-89bd-dccee26ae5b1,2026-03-05 09:26:14
3327,cc1328f5-b50c-4c59-9b32-53c3e39afb98,Cafe Delight,Cafe,Fast and delicious meals for the on-the-go customer.,"Great location, but the service could be better.",3bfec13f-e0ae-4e15-8d64-44604d711704,2026-03-05 09:26:14
2997,a994dae7-bba8-4c8c-9da6-75df229ed325,66 BBQ,Cafe,A cozy place with home-style cooking.,"Not the best experience, but the food was okay.",4b5ab6d9-5147-44c0-8b39-b144c18f6e6c,2026-03-05 09:26:14
8639,e2cc2411-17b2-4da3-80dd-0d3ec7417a55,Ocean View,Fine Dining,A cozy place with home-style cooking.,A bit pricey but totally worth it.,8f2ffd5b-fff6-445a-9129-2824bfd7fd4d,2026-03-05 09:26:14
9255,fd1f81c3-767b-4e2f-83f8-851ef07fc385,Cafe Delight,Bar,Fresh and healthy food served in a comfortable setting.,"Not the best experience, but the food was okay.",a47f486e-b2be-4602-8ae2-52f3461ff3b2,2026-03-05 09:26:14
7032,eafa35df-8e94-4bbb-ae2a-fc482edcb779,Mountain Retreat,Fine Dining,A perfect place for a romantic evening.,A bit pricey but totally worth it.,30fa7399-7ba6-4c96-8808-583375928448,2026-03-05 09:26:14
4698,16273435-537b-42a2-9277-2baa708ad5bf,Mountain Retreat,Bistro,Fresh and healthy food served in a comfortable setting.,"Great location, but the service could be better.",8b762f27-c442-4762-b820-78f44a2086a4,2026-03-05 09:26:14
8177,db76ef25-d522-4149-83be-8d58401aedd5,Ocean View,Bistro,A perfect place for a romantic evening.,Excellent food and friendly service!,b5980aaf-a906-4f27-b8f8-e4ae05d14bcc,2026-03-05 09:26:14
8609,7d16d309-b10f-407c-9b5a-83cce824ef69,66 BBQ,Fast Food,Fast and delicious meals for the on-the-go customer.,Loved the ambience and the dessert menu.,8dbdef34-f28c-4c1e-a184-1efa03a115bd,2026-03-05 09:26:14
4345,4c9cb674-49e3-4dca-a42d-5a151eb25b89,Ocean View,Cafe,A perfect place for a romantic evening.,Loved the ambience and the dessert menu.,28879152-a848-42b3-9972-ac20d2de315c,2026-03-05 09:26:14
8098,151ea398-9218-440f-ab12-4fdfb8ce488c,Sweet Box,Fine Dining,Elegant dining with a panoramic ocean view.,"Great location, but the service could be better.",4aaf52f7-e72f-4495-ad9f-94fe0c38387a,2026-03-05 09:26:14
9209,660d16d8-51bc-4656-8836-25951552bbb2,Ocean View,Cafe,A perfect place for a romantic evening.,Excellent food and friendly service!,e6fb97be-91f8-42b8-acf2-be5a8f0d1d7d,2026-03-05 09:26:14
7232,8b847fc8-57fa-4163-bd6c-d2af857dd5de,66 BBQ,Bistro,A cozy place with home-style cooking.,"Great location, but the service could be better.",a15dd29f-cadb-45bb-a595-50b531f5f32b,2026-03-05 09:26:14
2770,423c6d22-5cbe-4443-8d20-07c14a9a0521,Ocean View,Fast Food,A cozy place with home-style cooking.,"Not the best experience, but the food was okay.",c8382d16-f6d6-42a9-aef6-24f87234ad19,2026-03-05 09:26:14
2512,f96098cd-7c5e-47fa-a2b3-3c091dc7d7bf,Cafe Delight,Bar,Elegant dining with a panoramic ocean view.,"Not the best experience, but the food was okay.",253b1674-3e4c-44bf-a9fa-196232085233,2026-03-05 09:26:14
2652,1754d67e-2bb9-40b5-8f87-f9bd83485745,Cafe Delight,Fine Dining,A cozy place with home-style cooking.,Loved the ambience and the dessert menu.,b3e9a19c-e200-441f-919e-ae99a1511d6f,2026-03-05 09:26:14
1919,9c226a17-90d2-42e1-9040-38d9d9b75129,Ocean View,Cafe,Elegant dining with a panoramic ocean view.,Excellent food and friendly service!,0a76d60b-622d-43c8-8e4e-3baa67ada97b,2026-03-05 09:26:14
4143,76ff52f6-9214-463e-9356-ec24c09cab42,Mountain Retreat,Bistro,Fresh and healthy food served in a comfortable setting.,A bit pricey but totally worth it.,63ea5963-4b72-4046-9142-c01b6336af84,2026-03-05 09:26:14
5107,3e7419a0-4df9-443f-b349-793f7c216ad8,Cafe Delight,Bar,Fresh and healthy food served in a comfortable setting.,Excellent food and friendly service!,1958f881-747b-46d8-bb49-48d20718d3e3,2026-03-05 09:26:14
3673,eb3a108c-f214-4492-b3e8-ecf9949fa2e7,Ocean View,Fast Food,A cozy place with home-style cooking.,"Great location, but the service could be better.",0ab3462a-ebab-40bf-9b8d-8ad338315cc8,2026-03-05 09:26:14
8637,3f615c36-25bd-4f41-bf26-54efd91abb58,Cafe Delight,Fast Food,A cozy place with home-style cooking.,Excellent food and friendly service!,a01e7d6b-6469-419d-bc51-cd52f5a2435d,2026-03-05 09:26:14
6998,5404ef7f-f8d8-4402-b1c9-d5ce1602e313,Sweet Box,Cafe,Fresh and healthy food served in a comfortable setting.,Loved the ambience and the dessert menu.,3e655928-7429-49e9-a971-4db1ce9cdab2,2026-03-05 09:26:14
4030,9d9b6159-ed98-43dc-b985-d5f53a1aadee,66 BBQ,Cafe,A perfect place for a romantic evening.,Loved the ambience and the dessert menu.,7ff1a3ff-4301-46c8-a9a8-797617bdbab1,2026-03-05 09:26:14
7196,b625d3f5-2013-4346-b90b-e47f08b42c5c,66 BBQ,Cafe,Fresh and healthy food served in a comfortable setting.,"Not the best experience, but the food was okay.",7a02ff5e-bca3-4baa-8f15-6f82b5545bab,2026-03-05 09:26:14
5873,7c6d8663-fb3d-486e-bda8-bc73fe7825bf,Cafe Delight,Cafe,Fast and delicious meals for the on-the-go customer.,Excellent food and friendly service!,b0c321a6-0665-4968-ade5-56b6a21d9b13,2026-03-05 09:26:14
4497,18612a0c-f6f1-4f4f-bada-6ddcd15b4b9d,Sweet Box,Bistro,A perfect place for a romantic evening.,"Great location, but the service could be better.",589a83a2-b2bb-4c5b-867a-cfe4e8d2e5e4,2026-03-05 09:26:14
3006,5891ee3e-ae71-4236-a05d-707fae0c47ba,Sweet Box,Fine Dining,Fast and delicious meals for the on-the-go customer.,A bit pricey but totally worth it.,37afdd5f-5784-4eb4-be20-c4e3d519d349,2026-03-05 09:26:14
3744,0d3eb95f-3c85-4ad6-b430-d9f25322d513,Cafe Delight,Fine Dining,A cozy place with home-style cooking.,"Not the best experience, but the food was okay.",b2674713-ff2d-4a44-9cf4-3181f219dff6,2026-03-05 09:26:14
5203,0f2a5102-3a29-4254-b28f-2dd920fa704d,66 BBQ,Fast Food,Elegant dining with a panoramic ocean view.,"Not the best experience, but the food was okay.",f9a1c814-2ae9-49b8-ab3d-90e2c5eef5d2,2026-03-05 09:26:14
9452,2f25c9a0-4ec2-48b2-b3a9-d65f3db643d2,Cafe Delight,Fine Dining,A perfect place for a romantic evening.,A bit pricey but totally worth it.,3eb16b48-334c-46bf-80a7-3a3d255493aa,2026-03-05 09:26:14
4230,73087ec6-dc47-4565-9118-a3252df0812a,Ocean View,Fast Food,A perfect place for a romantic evening.,Loved the ambience and the dessert menu.,5a1e437d-b51d-4f8c-a169-83333b23ae6b,2026-03-05 09:26:14
9973,c1965fb6-73a1-45fa-a980-d52572b17143,66 BBQ,Fast Food,A perfect place for a romantic evening.,Loved the ambience and the dessert menu.,a8e5672d-b302-4ea2-bbb3-fc5d48df214c,2026-03-05 09:26:14
6875,c0e75e2e-1c59-4422-80e7-2d371a03f96b,Mountain Retreat,Fine Dining,Fresh and healthy food served in a comfortable setting.,"Not the best experience, but the food was okay.",42963840-a440-4a3b-a988-65169b981d4a,2026-03-05 09:26:14
2158,bf2079cf-a388-4419-9c37-1c0036abae12,66 BBQ,Fast Food,Fresh and healthy food served in a comfortable setting.,Excellent food and friendly service!,25b5a3a5-46d8-4579-b575-82b137948b55,2026-03-05 09:26:14
7433,4cc1067d-b574-41b8-95e2-a70921879cbd,Sweet Box,Fine Dining,Elegant dining with a panoramic ocean view.,"Not the best experience, but the food was okay.",c2b05e2b-42fc-4229-9e66-3e7392bc5d9f,2026-03-05 09:26:14
5102,0e68a88f-eaef-4e17-a9f3-db060fd49c54,66 BBQ,Cafe,A cozy place with home-style cooking.,"Great location, but the service could be better.",c099104a-c138-4691-a564-21300a2a745f,2026-03-05 09:26:14
2897,7e4b3b43-3cbd-408c-b40f-fccb84f8a28a,66 BBQ,Bistro,Fast and delicious meals for the on-the-go customer.,A bit pricey but totally worth it.,9428d009-64d3-4a4b-ba30-ade5786fb397,2026-03-05 09:26:14
8326,5ec249a5-7d7b-4344-851c-4b72a7a6d2dc,Ocean View,Fast Food,Elegant dining with a panoramic ocean view.,Loved the ambience and the dessert menu.,8e94f8a6-07ce-4d8c-9713-cef8fd0a61fa,2026-03-05 09:26:14
8395,23a624c2-f79a-44a2-a92c-5dd9c7a75423,Mountain Retreat,Fast Food,A cozy place with home-style cooking.,Loved the ambience and the dessert menu.,30e82b76-c55f-45e9-b63d-45e4604db75c,2026-03-05 09:26:14
8316,ac1d360d-6c39-435f-a72e-e6eeef5844d7,Mountain Retreat,Bar,A perfect place for a romantic evening.,Excellent food and friendly service!,9850c61c-c8b9-4ff7-b91d-aac337f83d00,2026-03-05 09:26:14
7954,d46a6ed4-1f7a-40aa-8490-42692468230d,Mountain Retreat,Bistro,Elegant dining with a panoramic ocean view.,Excellent food and friendly service!,e66dcce9-2b8f-43cc-9453-39a25f263b6e,2026-03-05 09:26:14
3563,c74446a8-e1a2-46e0-b1a1-faec2bd14383,Cafe Delight,Fine Dining,Elegant dining with a panoramic ocean view.,A bit pricey but totally worth it.,a2e63809-84ae-4a91-9fbd-098ead335c11,2026-03-05 09:26:14
5640,37b3b309-8571-4346-bce2-89303dcd9efe,Sweet Box,Fast Food,Elegant dining with a panoramic ocean view.,"Great location, but the service could be better.",b0ba70b4-b2bc-41f6-abdb-d23b13b36c47,2026-03-05 09:26:14
5191,427808fd-27be-4c45-a772-4d121f9177d8,Mountain Retreat,Bar,Fresh and healthy food served in a comfortable setting.,Loved the ambience and the dessert menu.,590eb460-8f8b-4621-8a86-7aae2f252ab7,2026-03-05 09:26:14
6902,bf9714b1-7ecb-4603-89bc-b319243a1499,Mountain Retreat,Fine Dining,A perfect place for a romantic evening.,A bit pricey but totally worth it.,600b704a-a07c-4a2b-b8ce-19f84d4ae769,2026-03-05 09:26:14
8264,ef3061c6-d909-426a-8425-da8888847406,Ocean View,Fine Dining,Fresh and healthy food served in a comfortable setting.,"Great location, but the service could be better.",77c91d16-d582-426f-b25e-825d037f19fc,2026-03-05 09:26:14
2135,416ae2ee-a386-4315-a20a-95092cdacb87,Cafe Delight,Bar,Fast and delicious meals for the on-the-go customer.,"Not the best experience, but the food was okay.",4532814f-cc2f-4a4a-8a6d-dc70717f317e,2026-03-05 09:26:14
6730,457c5988-101e-4b05-9e73-6a196555f865,Cafe Delight,Cafe,A cozy place with home-style cooking.,Excellent food and friendly service!,15eba6ba-8323-4498-b304-35646734a129,2026-03-05 09:26:14
1819,9da3098c-41b3-4d5c-ab2b-b882086046b2,66 BBQ,Fine Dining,A perfect place for a romantic evening.,Loved the ambience and the dessert menu.,098555ae-0f6d-4ba8-ae91-042cead4e8aa,2026-03-05 09:26:14
1900,5ec317d2-9888-4604-959d-1f26ec9cf1a9,Sweet Box,Bistro,Fast and delicious meals for the on-the-go customer.,Excellent food and friendly service!,9ae79844-9a19-452a-a855-dc3bf257b081,2026-03-05 09:26:14
4552,de5c5717-b922-4949-b128-db46b5fce1d5,Mountain Retreat,Bar,Fast and delicious meals for the on-the-go customer.,Loved the ambience and the dessert menu.,4858786e-c977-4153-9222-ede205bdbb11,2026-03-05 09:26:14
3498,ed56cb55-a75b-44e3-9d08-c75c9015768c,66 BBQ,Fast Food,Fresh and healthy food served in a comfortable setting.,"Not the best experience, but the food was okay.",597d47eb-7bda-40f6-8aec-77fcc677a6a1,2026-03-05 09:26:14
8308,4fc23c6b-6573-4c02-8337-ca53b54fa7d0,Cafe Delight,Bar,Fresh and healthy food served in a comfortable setting.,Loved the ambience and the dessert menu.,39221061-96a1-467e-9952-2bdd6a469e7a,2026-03-05 09:26:14
7466,b0420ad4-660f-40af-8dbc-82604baa3575,66 BBQ,Bistro,A cozy place with home-style cooking.,"Not the best experience, but the food was okay.",61860f30-b9ba-4d0e-9447-8f637a1360c7,2026-03-05 09:26:14
8776,a2d0371d-e6a9-4d2c-ae2e-e625dae29273,Ocean View,Bar,A perfect place for a romantic evening.,"Great location, but the service could be better.",ad7ec7c1-13fa-4882-a030-303286df1127,2026-03-05 09:26:14
8297,e48169a6-d8e6-4dca-b61b-87b4db71be64,Mountain Retreat,Fast Food,A cozy place with home-style cooking.,Excellent food and friendly service!,9ce9699a-2fd7-4560-b750-d80a419a0fe3,2026-03-05 09:26:14
8227,7c0ce902-52cd-4ef2-b9f1-fa33539f6ba0,Mountain Retreat,Fast Food,A perfect place for a romantic evening.,A bit pricey but totally worth it.,dd270a23-bfc9-4c04-a3a1-53e9aec3a4ac,2026-03-05 09:26:14
9230,914a5d8b-a301-4247-9f07-aff5cd2f2311,Cafe Delight,Fine Dining,Elegant dining with a panoramic ocean view.,Loved the ambience and the dessert menu.,bd7594e0-064c-46ab-825e-9c6dbf3eb0e5,2026-03-05 09:26:14
1225,1da8a4c2-4002-47f8-95db-b773c5f77861,66 BBQ,Bar,A cozy place with home-style cooking.,"Not the best experience, but the food was okay.",f52c8781-369a-42d9-a7d3-4d731d38f646,2026-03-05 09:26:14
5877,ada50db2-9d7b-4f47-a101-2c0343f3d1c4,Mountain Retreat,Fine Dining,A perfect place for a romantic evening.,"Not the best experience, but the food was okay.",2aaf8d1b-17e1-4000-93a1-b140c2c0b3ff,2026-03-05 09:26:14
6321,8b64c9f8-32f3-4377-ba32-ba391cc4e512,66 BBQ,Fast Food,Fast and delicious meals for the on-the-go customer.,"Great location, but the service could be better.",e9a0bd11-866c-480f-9a7a-fa32379dbb69,2026-03-05 09:26:14
1554,23cbcef6-e4f0-4889-90d3-38c747a7f7c4,66 BBQ,Bar,Fast and delicious meals for the on-the-go customer.,"Great location, but the service could be better.",8d19c882-76ad-48a8-8bad-028785b302a4,2026-03-05 09:26:14
4147,3b0b92ef-7fef-4774-b6d4-8f3155ab3416,Mountain Retreat,Bistro,A cozy place with home-style cooking.,"Great location, but the service could be better.",eb9c54d1-4d11-429a-a82f-6c686d34a421,2026-03-05 09:26:14
3435,93b61a4f-7726-4375-94f6-4f3dd9131c99,Ocean View,Bar,A perfect place for a romantic evening.,Excellent food and friendly service!,3b7a7d80-2fbd-453b-aab2-f155d0afb906,2026-03-05 09:26:14
2473,d8b4c949-148b-4acf-9f18-f31a8666fa60,Mountain Retreat,Fine Dining,A cozy place with home-style cooking.,"Not the best experience, but the food was okay.",ee0c5fd9-55b9-4ef0-8067-31a24e07f37c,2026-03-05 09:26:14
9986,d47e8168-a380-47a1-acd1-1a87feda5ad0,Mountain Retreat,Bar,A cozy place with home-style cooking.,"Great location, but the service could be better.",e1d4165b-e65b-443d-8e0b-7bae820f2fe9,2026-03-05 09:26:14
4631,148ba3dc-e400-4598-996c-85ed58444b72,Cafe Delight,Bistro,Elegant dining with a panoramic ocean view.,Excellent food and friendly service!,4a2675cb-0266-4ed6-b374-d56809cc3003,2026-03-05 09:26:14
9590,9f0d86a8-00bd-425a-bfcc-df9216f07900,66 BBQ,Fine Dining,Elegant dining with a panoramic ocean view.,"Not the best experience, but the food was okay.",0f435db5-91c0-465a-92e7-e8084d0a7fb7,2026-03-05 09:26:14
6810,5cefbf91-99c2-4ef3-8427-8b650a2daa14,66 BBQ,Bar,Fast and delicious meals for the on-the-go customer.,"Great location, but the service could be better.",9ada5157-63d0-4092-86b0-36f2f6b3f8a1,2026-03-05 09:26:14
2378,335dba4c-deec-4e9f-89f7-4231024d8cad,Sweet Box,Cafe,A perfect place for a romantic evening.,A bit pricey but totally worth it.,940ade0b-f962-48d2-95c8-1c9ca4efb2a0,2026-03-05 09:26:14
8310,3fbcd13c-9824-4037-9ca6-582433af29d1,Ocean View,Bistro,A perfect place for a romantic evening.,"Not the best experience, but the food was okay.",ea6bb886-8a85-4391-bd77-37c6f4c4a111,2026-03-05 09:26:14
7589,6da16b4d-4004-40f3-bd3d-4717f8b1d400,Sweet Box,Fast Food,Elegant dining with a panoramic ocean view.,"Great location, but the service could be better.",b11b3c52-e5e9-4261-b530-579d40bd30ca,2026-03-05 09:26:14
2667,2ae2dafe-3210-44c2-ae67-d8a76a387da5,Cafe Delight,Fast Food,Fresh and healthy food served in a comfortable setting.,Loved the ambience and the dessert menu.,cf5148ff-4ef6-4a87-a2fc-94b77ca4a762,2026-03-05 09:26:14
8428,4647d542-b17a-4c55-8c0d-25cf69dbae9c,66 BBQ,Fast Food,Fast and delicious meals for the on-the-go customer.,Excellent food and friendly service!,8d3f214e-47e8-471a-87b0-d258752d9d78,2026-03-05 09:26:14
5478,bd080152-5373-4d18-9f0f-b83928b7d8f0,Cafe Delight,Cafe,Fresh and healthy food served in a comfortable setting.,"Not the best experience, but the food was okay.",88ced46f-b9f5-4e23-afa7-359ca5b55c9e,2026-03-05 09:26:14
6252,96bf235c-dc29-4825-8adb-6de8c84b88af,66 BBQ,Fast Food,Fresh and healthy food served in a comfortable setting.,Excellent food and friendly service!,b72f3b8f-13f3-4ff8-a52e-7d10c12b052c,2026-03-05 09:26:14
2609,e203595b-0b1a-45d4-ab2d-d6a6066a916a,Cafe Delight,Cafe,A perfect place for a romantic evening.,"Not the best experience, but the food was okay.",f2e10b19-7178-4865-8d6f-4228795cfc6e,2026-03-05 09:26:14
4783,47097521-c42c-4830-a6a0-b80532778a0c,Mountain Retreat,Fast Food,Elegant dining with a panoramic ocean view.,Excellent food and friendly service!,84e52314-749a-4f31-a85b-6a069115fb3e,2026-03-05 09:26:14
5042,dbd05dfb-1234-4bd0-9864-2667e0f57a8f,Cafe Delight,Fast Food,A perfect place for a romantic evening.,"Not the best experience, but the food was okay.",9f71f11f-5ac8-4138-bf5c-9566daa04702,2026-03-05 09:26:14
8176,5f9f1af2-1943-4d1e-b7b9-ceeca827db43,Sweet Box,Cafe,Elegant dining with a panoramic ocean view.,A bit pricey but totally worth it.,8a19e5ff-0bc2-4d2a-bc7b-ac68b051e86f,2026-03-05 09:26:14
4464,9f025861-5dc9-4e1f-bd44-a776860686b1,Mountain Retreat,Fine Dining,Fresh and healthy food served in a comfortable setting.,"Not the best experience, but the food was okay.",5f80ee7e-f071-4491-a7b6-e1037ba5f942,2026-03-05 09:26:14
8235,1c919668-0ff5-45ef-af57-1ddcc5805bad,Ocean View,Cafe,A perfect place for a romantic evening.,"Not the best experience, but the food was okay.",a293e112-98bc-4e4b-9b59-5ef56ca36d90,2026-03-05 09:26:14
1055,d1b83871-4ab4-44ee-8243-ad7618235f79,66 BBQ,Cafe,Fresh and healthy food served in a comfortable setting.,"Great location, but the service could be better.",d7d0a5dc-eda6-4eff-a618-e350db7947db,2026-03-05 09:26:14
4834,2ebd694e-862d-4d35-b086-51b10198ac90,Ocean View,Bar,A perfect place for a romantic evening.,Loved the ambience and the dessert menu.,c2668a14-dfe1-4b74-9d36-aa124dd9405a,2026-03-05 09:26:14
4702,8a865566-ad91-49aa-ae07-41a432c5b23a,Ocean View,Fine Dining,A cozy place with home-style cooking.,A bit pricey but totally worth it.,78079719-77af-4432-825b-05df8f416bda,2026-03-05 09:26:14
1443,78ba217a-32a5-48e3-aca4-5dad793def8e,Sweet Box,Fast Food,Fresh and healthy food served in a comfortable setting.,"Not the best experience, but the food was okay.",f9050190-0c9d-41c1-8f59-ee97cebe321e,2026-03-05 09:26:14
3650,16ac5289-1f9f-4ece-a190-c9536405d3cf,Ocean View,Fine Dining,A cozy place with home-style cooking.,A bit pricey but totally worth it.,b284501e-63cd-4d63-ab62-9e9857426fa8,2026-03-05 09:26:14
1839,1520d08c-2410-4f49-ae2c-fddf2c01f5df,Mountain Retreat,Bistro,A cozy place with home-style cooking.,A bit pricey but totally worth it.,4c0d9677-c67f-41c9-9f86-2f8667b46a4e,2026-03-05 09:26:14
4849,4b73ef81-b791-48f4-9b13-8ce7dc2d3734,Sweet Box,Bistro,A perfect place for a romantic evening.,A bit pricey but totally worth it.,4f6c6985-45c2-4420-8c13-f084e91c14f0,2026-03-05 09:26:14
4000,adbfa8b2-ab33-4b42-b0d6-72b6daf8f7ed,Sweet Box,Cafe,A cozy place with home-style cooking.,Loved the ambience and the dessert menu.,1ec69629-cb10-488c-8990-502619001fc4,2026-03-05 09:26:14
2400,3499d45f-8e74-48ad-8b20-6e520807a6f9,Mountain Retreat,Bistro,A cozy place with home-style cooking.,Loved the ambience and the dessert menu.,594ddf28-6eb0-4712-b57d-efb2d4867e2e,2026-03-05 09:26:14
9080,a4d28501-faf5-4023-8568-813424c04559,Sweet Box,Bistro,Fast and delicious meals for the on-the-go customer.,"Great location, but the service could be better.",d270f933-ef04-459e-beda-f327ccd4e964,2026-03-05 09:26:14
7310,16587843-9a48-4d34-be59-2c4bcee01a91,Mountain Retreat,Bistro,Elegant dining with a panoramic ocean view.,A bit pricey but totally worth it.,594a8886-f736-400d-ac69-65364a2cd72d,2026-03-05 09:26:14
